cow,frame,filename,udder_vol,lf_vol,rf_vol,lb_vol,rb_vol,udder_sarea,lf_sarea,rf_sarea,lb_sarea,rb_sarea,front_eu,back_eu,right_eu,left_eu,front_gd,back_gd,right_gd,left_gd,udder_peri,udder_area,udder_circ,udder_exc,lf_peri,lf_area,lf_circ,lf_exc,rf_peri,rf_area,rf_circ,rf_exc,lb_peri,lb_area,lb_circ,lb_exc,rb_peri,rb_area,rb_circ,rb_exc,lf_len,rf_len,lb_len,rb_len
cow,367,cow_date_time_frame_367,6.729170842999637,2.3709870966387396,2.1120093280779737,0.9230937460015791,0.6548272497958937,2247.5334943147254,746.2863846382672,658.3115822844735,330.63546532140174,398.81960972116406,21.32518364744232,7.728603210703436,25.702761493875837,25.98692216601571,30.11165965214354,16.06369900988341,25.47934846255398,24.077072198978865,1434.3128419472077,119933.0,0.7325896650443708,0.6094975633056039,785.263022691402,36773.0,0.749391272522963,0.7026352861935632,816.0975464705581,38379.0,0.7241347253494478,0.7414478117497069,608.6589462905455,22833.0,0.774506061551471,0.5215394845007304,624.9959953866432,21317.0,0.6857747333212615,0.5231870299383233,8.382300578915558,41.0227896047632,35.14596642637921,14.872025116070416
cow,368,cow_date_time_frame_368,6.67929642041223,2.354167990928444,1.966511981117617,0.9357481321312334,0.7299506427605403,2229.175621071666,733.5317611144495,652.7604136025518,345.4790371653281,421.37916277071065,21.103937908817613,7.149317178745982,24.97334024968632,25.796928739847964,30.20166033582757,15.938221339817678,25.042412492923326,24.194695639113217,1435.7270555095806,120442.0,0.7342501663480516,0.6131464839854842,845.2041481883563,36831.0,0.647888296447066,0.714173095445112,811.6122650963194,37241.0,0.71045077977864,0.7111543836390111,616.6589462905454,22891.0,0.7564575406023692,0.561706043703392,635.9249275747777,22813.0,0.7088928011897485,0.6119884778404364,42.45951629546694,38.25870415680758,36.15184353621289,40.7041039891963
cow,369,cow_date_time_frame_369,6.419957501453532,2.150247900369545,2.0545163345626096,0.7244919214778917,0.6097883420858288,2116.0460426320587,710.6061570859031,627.1356157623416,282.36294422804286,396.29979359491665,21.189433425932975,7.604151598426452,25.19210779809058,25.820340663951068,30.454833541503756,16.143660645940212,25.375376919594654,23.7750202205007,1445.7686860699232,120577.0,0.7248976803709848,0.6118706862411759,775.9076836320746,36536.0,0.762624507279411,0.7026884440301162,811.1980515339465,37774.0,0.7213549932436457,0.7148837031631873,600.4751801064718,23143.0,0.806565046142895,0.5386851455520525,637.8599564173221,22485.0,0.6944677430003208,0.6408037089109482,41.99802593459373,37.57990077731785,35.14219816235053,42.28180391173525
cow,370,cow_date_time_frame_370,6.820260266389306,2.2745134446912063,2.1086090166066476,1.0031024080133986,0.724165562813806,2297.0880031523698,710.1293525587515,660.1496895746901,379.45346618188256,436.6635608786602,21.12546320544882,7.674709235621482,25.407129971515225,25.851208078627625,30.274568475714698,16.113344584162604,25.133283368204197,24.034095633211813,1431.383909759073,120141.0,0.7368665539815514,0.6147067543574083,777.6711395993652,35952.0,0.7470350090499484,0.7234474132872375,817.6061684419096,38325.0,0.7204497730056392,0.7148008371789869,622.6173157302028,23080.0,0.748175149312838,0.5276166248554585,618.2680733252853,22136.0,0.7277050168117537,0.6283649616759216,40.953845385026604,40.62940613748774,34.492563433615686,40.70936762534069
cow,371,cow_date_time_frame_371,6.648553846702177,2.2365882895334517,2.0025966855548196,0.9911323204435178,0.7790000095725425,2198.8107540703954,701.5894069476427,635.0401810589541,358.04072793874207,436.0473828321784,20.993417811835823,7.173143890109257,25.454343698425667,25.74910632992569,30.364190274681047,16.03776557986182,25.121382669176285,24.394099923174952,1432.7981233214462,119784.0,0.7332273693330471,0.6183535430396673,776.706673505298,36400.0,0.7582233843570786,0.7112947027915588,809.3696244092002,37227.0,0.714124775715518,0.7126892997338126,624.7178207935912,22622.0,0.7284052583958683,0.5540365488521192,630.7888886054567,22889.0,0.7228840026912055,0.6168941642862413,4.8247484487555266,11.061951137064964,37.04039293763155,40.53452507118046
cow,373,cow_date_time_frame_373,6.7379565409536175,2.3372286647738094,2.053609950756407,0.8796561976282653,0.7228052572725592,2173.9976513033844,716.8857721123737,657.2525088563507,323.8554116785191,401.08593161562254,21.143187961933428,6.1446209880317335,25.40725264058661,25.989509876173305,30.155173952798865,15.519588642423987,25.801276171969352,24.482223840202565,1422.8569978244918,119750.0,0.743297852094926,0.6262366942720013,791.0853531617383,37076.0,0.7444851683340933,0.7314706148234479,806.2985565973347,37736.0,0.7294137781123973,0.7208136549512251,588.3330444827409,21468.0,0.7793902473302743,0.5480235944237491,641.2447327281723,22829.0,0.69766852522448,0.6169873531230136,41.29960101602673,34.019476602446375,37.05453023733114,44.36642895418052
cow,379,cow_date_time_frame_379,6.540982805583552,2.1869243383116617,2.0312856331832774,0.8523409454550579,0.6812107691592303,2167.870966558947,714.4900690621364,650.2204062980213,314.89149028830093,398.49667894369304,21.09580254555829,6.992051521670032,25.285996192610927,25.760697125717762,30.425862712747133,16.162586962660708,25.08083945977273,24.434385889109596,1426.655987697715,120333.0,0.7429440026099803,0.6175123568112543,776.5411972844539,36438.0,0.7593384536697368,0.7050497474887045,819.7544007200505,37503.0,0.701307301279044,0.7157131774792265,627.5817818242701,22803.0,0.727547236589101,0.5482891804661516,641.3452377915607,22936.0,0.7007188415700613,0.6118487922875966,44.49808992157652,21.12448677094389,36.67941896395672,41.61134318963339
cow,380,cow_date_time_frame_380,6.702004963200541,2.2964445839026917,2.0748580434839305,0.8508335338401688,0.7207140529145504,2236.7044018446495,713.9114420777188,677.1142322575279,329.80806770338864,416.85149029030777,21.140886074368982,5.886225221814444,25.406044874622246,25.9599052522574,30.366310307811585,15.342811715215376,26.156150453090948,24.295764250128986,1427.7859300126263,120791.0,0.7445917926874613,0.6184762060488633,793.2213921310594,37247.0,0.7438961771332805,0.7238954712839389,819.0264786586927,37678.0,0.7058327751665943,0.6997048427805119,592.8183258569795,21914.0,0.7835889087774967,0.549152133862285,638.2741699796952,23307.0,0.7189218796860577,0.6320955035535316,45.47114437536062,35.24024677214523,36.44040422975102,44.95319429711787
cow,381,cow_date_time_frame_381,6.759891835294762,2.283492314954488,2.0272232312560803,0.933646212502794,0.7333253027776602,2278.773167461146,726.0394104449346,685.6920535825333,359.9318333315445,432.25234921890046,21.207413856775602,6.267479365983535,25.523645241730968,25.760973026799057,30.543476257860164,15.601339230931256,25.994865810315382,24.14019581583934,1434.4549775709384,120344.0,0.7349545160499423,0.6141111092748645,779.0203820042827,36205.0,0.7496883719215243,0.7005520452014377,814.0559159102155,38147.0,0.7233721426043878,0.7140620857817535,603.9310242291875,22653.0,0.7804784368250927,0.6023183655479943,633.1025971044414,22704.0,0.7118099458990614,0.6034457211382536,44.32996130248258,35.699554784492086,36.235739454729654,42.73028192048875
cow,385,cow_date_time_frame_385,6.95899452989051,2.3340613620995354,2.2578306887831325,1.085796022917795,0.6432824410537027,2318.047957270935,726.1998881756525,682.691665562451,416.4315383923731,402.964028403306,20.97032400333118,7.200302515402999,25.23952319233019,25.789256214195937,30.48929406973624,16.347214386655555,24.978192833479167,24.132679604926707,1428.2712113868647,120529.0,0.7424719522355935,0.606959341122169,785.3990616607231,36409.0,0.7417163607388139,0.7018343674666431,832.5411972844539,39524.0,0.7165710991588186,0.7451326803452497,677.6944801964783,23066.0,0.6311233598058147,0.5160884564850909,615.3685783886737,20853.0,0.692002675704437,0.5888652913871579,45.85508922759986,38.41655310430568,36.18011748536419,5.275160359817346
cow,386,cow_date_time_frame_386,6.764151395718989,2.273575911355676,2.1550282803588763,0.8476102551815138,0.6676332404655194,2268.5095362801703,714.4097260085384,649.3461492019387,347.3004399390784,463.1307626028623,20.935101241361338,7.196673367131688,25.005259858585255,25.660139513777956,30.05498264535961,16.297508937301206,24.94563479480189,24.215444566839817,1432.7564927611036,120475.0,0.7375000066726035,0.6064937054390064,789.7127701597078,36608.0,0.7376452412742464,0.7036767142600765,809.1686142824235,38705.0,0.7428461510349023,0.7236885334335676,602.2325394193525,22783.0,0.789391307069266,0.5514500073329595,631.6467529817257,21741.0,0.6847638801107402,0.5456072392432808,39.95587255171293,38.31366536252706,36.776020587427695,42.2241241938432
cow,387,cow_date_time_frame_387,6.793622677758734,2.3403914443060825,2.1651119981744675,0.867573601278467,0.6993199413394753,2253.133635089675,748.2461852321646,645.1285640809509,354.0146449831603,431.26088512050273,21.005727510192578,7.227241481507371,25.211369735164592,25.562431723043407,30.321077967051615,16.384244028820703,24.97503736146793,24.108177702037924,1431.099638511611,120637.0,0.7402026722111429,0.6093296146714883,809.955410846827,36829.0,0.7054684058230339,0.7029442018920404,816.1330803764909,37911.0,0.7152422179231072,0.7183191288362326,605.6467529817257,23113.0,0.791821695287795,0.5311248800082683,625.303607231218,22136.0,0.7114217557903413,0.5797042101606581,44.371714096874584,18.77589185218603,36.36967296966074,41.58316428063887
cow,388,cow_date_time_frame_388,7.039735378123498,2.359367086428694,2.189693007238012,0.9061438080637049,0.7072786069964905,2286.19293932239,740.1422501216979,680.0070842413006,359.4096311091562,428.23630007848124,21.244989108300402,7.288287581152169,25.356179893644594,25.692988674830474,30.662630781495565,16.181914175307234,25.25557334711534,24.22526036372364,1437.9696961967,121073.0,0.7357964702025929,0.6082643982401282,779.9432175380074,37633.0,0.7774146724414565,0.7200042011103367,812.0559159102155,38127.0,0.7265585691530709,0.7145311200064957,600.3746750430836,22207.0,0.774203316544888,0.511061819001065,624.7533546995239,22470.0,0.7234287143973168,0.5981805336938859,44.04775599658742,34.387728156017275,36.342625154097284,40.66348701359144
cow,391,cow_date_time_frame_391,6.803174163550476,2.2876234162006566,2.1215586315981114,0.931944479855972,0.7634249124852733,2288.4405169555616,732.5821181151147,650.6120008965424,365.5473181227371,463.56230925831613,20.898162755757323,7.615583835683884,25.055845882137795,25.647191691835825,30.19819149154782,16.33339609242072,24.95108454782063,24.102888804539003,1436.7564927611033,120358.0,0.7326870061918777,0.618806757236407,784.1503243191939,36428.0,0.7444688642969759,0.7199796444174517,816.683332908185,37698.0,0.7102656130560883,0.7174341948388332,601.2741699796952,22589.0,0.7851665231867978,0.5520310178950977,640.2091988222396,23009.0,0.7054460208553455,0.6064022313759665,42.769235804687604,19.676271930330596,35.08148132531883,42.04484042870196
cow,392,cow_date_time_frame_392,6.7923405410375555,2.396688568604521,2.0742125228211727,0.8922665170504607,0.7553542723818493,2302.7195056128407,719.0038587373043,646.7651204982154,349.8954410765151,482.66396807175624,20.909523415435736,7.683417287745428,25.46770120009641,26.0814464661656,30.044729592738317,16.10439627321757,25.0985058061546,24.302318287125413,1438.3128419472075,120071.0,0.7293588810757086,0.6191201104426324,785.5056633785213,37816.0,0.7701703801402127,0.7212935286619367,826.4467888754755,38216.0,0.7031132774593405,0.7277891734800112,608.7178207935912,20987.0,0.7117511768299281,0.5570409538471897,632.5878784786801,22409.0,0.7037049550002137,0.5737848819698305,42.323006189135334,8.411084897065487,35.408833421674,12.032229563918337
cow,393,cow_date_time_frame_393,6.988192476487923,2.4138117105168324,2.22349431751467,0.8512550653717343,0.6681424769030992,2330.6527975000417,741.2509115077977,718.0268978780825,323.81730821716775,440.8556273350885,21.137253311630527,7.2723663869317585,25.348115895932803,25.940923005471845,30.33150274024709,15.983445017800177,24.827660701424332,24.421129432511854,1431.7859300126263,121727.0,0.7461748417661597,0.6215463019609176,798.7838379715732,37729.0,0.7430646830669004,0.7045090121873987,832.239682094289,39994.0,0.7256176986493247,0.745463303257183,588.3624817342638,21666.0,0.7864998796388261,0.5766065587531345,633.7239174480011,21694.0,0.6788116753760787,0.5649988189160421,40.88707531991458,23.26993289180291,4.415346646273201,9.927612532276685
cow,396,cow_date_time_frame_396,6.892634491792731,2.2977912310521496,2.164453837102542,0.9099856778063319,0.6888199197746957,2382.0017211924246,737.3202657686854,751.7069767446131,335.74461357323423,442.9140675167482,21.273021491347038,7.250156269213519,25.1102396494001,25.966676812474777,30.21833698078925,16.04916172856773,24.789811172649937,24.44956765271287,1446.5971131946694,121807.0,0.7314538377313713,0.606952440993155,787.6417023478424,37579.0,0.7611980705431869,0.6844970595047205,837.5828278447966,39166.0,0.7015579557145685,0.734086884831149,614.9959953866432,22575.0,0.750054890959948,0.5408310680620825,608.5107140124046,21847.0,0.7414215657959136,0.5808314858114275,40.7464273245822,12.66081279345852,37.0474181534839,41.966632309982984
cow,401,cow_date_time_frame_401,6.863283677737457,2.30914648461587,2.071045720495628,0.9174292816125951,0.7793037620814188,2342.1521077141156,724.3664772315001,696.7363998251834,348.1253403301074,489.5586460906017,21.013117809742067,7.330964547194785,25.16840858577124,25.599922817498282,30.328897319689446,16.200758041440857,24.988229849371447,24.163640818145165,1437.383909759073,120729.0,0.7343040260874587,0.6262733175393638,778.2924599429249,37335.0,0.7745337979318097,0.7231802635049278,821.1686142824235,38495.0,0.7173803954517951,0.7302739534600183,589.1614716074871,21706.0,0.7858162151379066,0.5602565127949408,648.7949852598665,22554.0,0.6733152814967225,0.6027285497227024,45.13497815468884,17.307547003874692,35.414764609057734,14.389906438896348
cow,402,cow_date_time_frame_402,6.899701278768868,2.3721292296988543,2.020656466584696,0.9505315727177516,0.8168080713493052,2326.2481149083583,725.0122113642141,667.4039622410535,353.50131332264584,489.0869056994651,21.069638740310904,7.423429035992051,25.23336134960638,25.517740650973142,30.34806081099404,16.36151125091228,25.089696015019992,24.03627015773878,1433.2001435749994,120289.0,0.7359055741044971,0.6315160038425641,791.3279938488577,37864.0,0.7598420019418588,0.7521354718900771,812.3401871576774,37819.0,0.7201849273125853,0.7248947185689827,589.8477631085024,21244.0,0.7673019169941074,0.5042998338636414,646.4102089490164,22719.0,0.6832547538419118,0.6059614008188714,42.768122030722395,20.916134475045432,35.67896173088689,33.58801544812549
cow,405,cow_date_time_frame_405,6.954090048887081,2.3756706864695203,2.1272626938074004,1.052016025029754,0.740658929619079,2339.9489662097303,719.8423039814654,686.739068738628,388.95829324280646,482.4625701163046,21.19353721795589,7.393369602540996,25.2658763370544,25.57647073198221,30.38923034104534,16.370959568808573,25.12513349641612,23.980765144811325,1441.6265504461921,120360.0,0.7277571800230678,0.6141185487586072,778.2569260369921,37618.0,0.78047604421545,0.7274768431061699,818.3401871576774,38387.0,0.7203213355338058,0.7326097526094513,648.4102089490162,21900.0,0.654567277723893,0.5033155133970506,637.0020920410531,21798.0,0.6750637614706945,0.5670876110445234,42.31846506748277,22.46762099124333,35.82234652935401,10.663010949385601
cow,406,cow_date_time_frame_406,6.747006610795131,2.2823034710169727,2.0767461538213463,0.934133047938483,0.790038856015292,2343.308283049268,700.7709860845376,676.845012403668,366.6175650931587,494.11529744087534,21.178726479270253,7.421198842396713,25.468318796863976,25.86578423054831,29.954351190217608,16.350976222587537,24.971236598401436,24.2629821679441,1423.3006486383879,119403.0,0.7406820297807538,0.6276391636076939,777.842712474619,36617.0,0.7605172158695539,0.726316807761961,807.7777413171634,38153.0,0.7347757131171523,0.7280572999836142,591.2325394193525,21552.0,0.7747842543671861,0.5965899380438758,644.6173157302028,22441.0,0.6786535653549154,0.5890353324368811,4.241223807090069,36.11939318931222,35.71398453322535,14.512245712219537
cow,408,cow_date_time_frame_408,6.9195562729258455,2.366303597205216,2.0523072822759767,1.0331229000664879,0.7811099742161604,2291.894742741552,702.7771244749026,656.6518332401898,380.7999485999647,463.30526594977295,21.124862867087007,7.367627561538013,25.231906622224816,25.81903679574829,30.28421024078866,16.41364099719768,25.09437558014354,24.18763056419937,1437.5849198858498,119850.0,0.7287538892686222,0.6241707860688375,780.6356056934324,37285.0,0.7688600566848803,0.737734992953636,808.2274887854693,37905.0,0.7291873578197043,0.7239513403807846,649.7888886054567,21616.0,0.6433401180732112,0.5410693110085077,614.8538597629122,22392.0,0.7443187204571325,0.6043992945700511,42.253320158650716,36.8653673946165,35.90864190257609,14.249570876338431
cow,409,cow_date_time_frame_409,6.730719098669331,2.268350904517833,2.056523393471897,0.8946540299135047,0.7217467074232569,2272.855501673878,698.6323655637942,653.0505425742438,355.89638797022604,458.63021070504624,21.28100721329382,7.305547816616048,25.331496436454326,25.57647073198221,30.30397166441069,16.38276642137337,25.254315748718646,24.027355685930864,1430.7564927611036,120088.0,0.7371876062338929,0.6247341438148836,772.4934700697015,36916.0,0.7773826924815571,0.7249975800964734,800.98484809835,37899.0,0.7423163278183371,0.7178538163635996,591.0193359837562,21868.0,0.7867115929659446,0.5678004680527574,637.889393668845,22768.0,0.7031435293936154,0.607205695039322,42.78379585522092,17.122788916443653,35.62154959977078,42.0350676507063
cow,411,cow_date_time_frame_411,6.845374659689579,2.308512184675533,2.1904773343333517,0.903569673258776,0.7391218740373966,2304.1860069467484,698.1584232169628,654.7194086929483,355.55130368667966,461.1837967770814,21.21024474375147,7.57090950061258,24.998248890117523,25.904215335671353,29.954498696365604,16.6619776595203,25.10528015481049,24.301010792317197,1427.7859300126265,119419.0,0.7361343750026402,0.6200101287553597,774.2569260369921,36912.0,0.7737617253275656,0.7192537896104308,805.4701294725885,38028.0,0.736570753129909,0.7212463430758436,595.747258045114,21665.0,0.7670867003470129,0.588172259454989,633.2031021678297,22180.0,0.6951609020313456,0.5775602050851655,42.27070019157929,35.063848616653836,35.90721122874138,12.093743191757085
cow,412,cow_date_time_frame_412,6.844164347816333,2.2966607213621293,2.1401790401958625,0.9216392193385287,0.770302023186168,2261.650776650693,713.27874334186,639.9072485531972,346.7476337136343,443.5944551546271,21.14705213028645,7.302877336170456,25.412886972659965,25.955210621742058,30.215393228716625,16.050048064171275,25.336432775362187,24.35495176290893,1426.8569978244918,119051.0,0.7348217672463405,0.6299402286399226,773.5290039756343,36485.0,0.7662509211565676,0.7326901586150091,805.9909447527598,37893.0,0.7330076864365964,0.7193667879289207,592.6761902332485,21470.0,0.7680808678246303,0.5863948452358788,641.0020920410531,22568.0,0.690214443766017,0.604815664571355,16.16589494878942,38.20754356197209,35.3593243757811,12.89708265786851
cow,413,cow_date_time_frame_413,6.7194672591186135,2.109367426559079,2.1378515833178007,0.9522312251269887,0.7609949204588855,2198.0176501091696,660.2201854781244,655.7521007555872,344.8514605548017,425.3119750425416,21.168879183048855,7.186000017214791,25.379610839537413,26.201045527484172,30.410768462921546,16.12628287146257,24.968073265650236,24.593715460509106,1431.4844148224613,119805.0,0.7347025707180286,0.6209797316542727,768.8843430349616,35677.0,0.7583612918056007,0.7040816228769541,813.9970414071697,37834.0,0.7175405856895722,0.7020687148589345,612.9604614807104,22627.0,0.7567839582925517,0.5986245077488966,638.8599564173221,23033.0,0.7091678465300368,0.6334522414836528,39.257457635172926,37.6184105755514,7.330733284458596,15.484308197522788
cow,416,cow_date_time_frame_416,6.8060932849897435,2.420262029652425,2.1461194888017023,0.8491469659915711,0.541214318394886,2187.8165751228953,716.7263102800752,677.2295068056295,321.9790770340862,376.9477699970808,20.90156079077606,7.195785452981193,25.381506615852178,25.62475890670938,30.438562012387017,16.491877557710364,25.296737723340478,24.310809821377028,1431.3422791987305,121356.0,0.7443618693296924,0.6107488984276105,785.2213921310594,37556.0,0.7654290642544266,0.7161307804023818,854.7604973744603,39939.0,0.6869389857721616,0.7294639945713824,604.5107140124046,21867.0,0.7519536366722992,0.518899614964657,607.9249275747777,21349.0,0.7259178870460414,0.6075077716412899,43.72193823635077,25.109901176632548,37.14555335124794,40.864554680039
cow,417,cow_date_time_frame_417,6.552894745710024,2.268544295946103,2.0627929403268803,0.8600839461540857,0.6488566234714775,2116.643581717554,691.050580099218,620.1222779094675,320.24994413590423,391.1371819114526,21.27752243081654,6.8436733134372565,25.427372802329945,25.822894750041648,30.549211587968866,16.252596833799917,25.494602944314515,24.09777805415042,1432.8569978244918,120611.0,0.7382289702840172,0.619976575825859,787.5290039756343,37729.0,0.7644552078411286,0.6991648418494256,834.0975464705581,38438.0,0.6942836836962024,0.7443959879344523,612.611219075793,21969.0,0.735614465533543,0.512754556371237,626.8954903232549,21823.0,0.6978049169938944,0.5913548353578205,41.434626211817545,27.277800935747244,36.10351609236585,43.42910274042484
